"ItemID","Description","Barcode","Manufacturer","Qty","UnitPrice",
"IW1","iHome Speaker Airplay iW1 Black","47532896664","iHome","315","139.70039358756549",
"IW2","iHome Speaker Airplay iW2 Black","47532896411","iHome","166","119.0027947464705",
"JI-1019","Jivo FM Transmitter U-Tune White","5391514460219","Jivo Technology","78","12.927599884772292",
"JI-1107","Jivo Headphones Endurance White","5391514461605","Jivo Technology","34","10.340400029635418",
"JI-1108","Jivo Headphones Endurance Black","5391514461612","Jivo Technology","0","10.340400029635418",
"JI-1173","Jivo Sleeve Snuggli 13 Blue / White","5391514462657","Jivo Technology","215","10.340400029635418",
"JI-1185","Jivo case iPhone 4 Ice Colourwrap Black","5391514463128","Jivo Technology","156","12.927599884772292",
"JI-1201","Jivo Car Charger iPod / iPhone Black","5391514460936","Jivo Technology","695","8.7947999497175147",
"JI-1202","Jivo Charger iPod / iPhone AC EU Black","5391514461117","Jivo Technology","305","8.7947999497175147",
"JI-1203","Jivo Charger iPod / iPhone AC UK/Irl Black","5391514461124","Jivo Technology","603","8.7947999497175147",
"JI-1237","Jivo Case iPod Touch 4 Wrapture Dreaming","5391514463715","Jivo Technology","293","10.340400029635418",
"JI-1238","Jivo Case iPod Touch 4 Wrapture Ribbons","5391514463722","Jivo Technology","253","10.340400029635418",
"JI-1239","Jivo Case iPod Touch 4 Wrapture Red City","5391514463739","Jivo Technology","23","10.340400029635418",
"JI-1243","Jivo Case iPod Touch 4 Wrapture Visage","5391514463777","Jivo Technology","344","10.340400029635418",
"JI-1264","JIVO Case iPad 2 Executive Dual Brown","5391514464033","Jivo Technology","255","31.037999671816806",
"JI-1265","JIVO Case iPad 2 Executive Dual Black","5391514464040","Jivo Technology","390","31.037999671816806",
"JI-1290","Jivo Headphones Ebony in-Flight plus","5391514464347","Jivo Technology","1679","18.101998793959638",
"JI-1292","JIVO Case Kindle / Kindle Touch Black / Black","5391514464361","Jivo Technology","189","18.101998793959638",
"JI-1294","JIVO Case Kindle / Kindle Touch Red / Black","5391514464385","Jivo Technology","1035","18.101998793959638",
"JI-1294-99","JIVO Case Kindle / Kindle Touch Red / Black FFP","5391514465306","Jivo Technology","461","18.101998793959638",
"JI-1295-99","JIVO Case Kindle / Kindle Touch Black / Blue FFP","5391514465337","Jivo Technology","1560","18.101998793959638",
"JI-1297","JIVO Case Kindle / Kindle Touch Brown / Orange","5391514464415","Jivo Technology","102","18.101998793959638",
"JI-1297-99","JIVO Case Kindle / Kindle Touch Brown / Orange FFP","5391514465351","Jivo Technology","250","18.101998793959638",
"JI-1298","JIVO Case Kindle / Kindle Touch Red / Brown","5391514464422","Jivo Technology","513","18.101998793959638",
"JI-1301-99","JIVO Case Kindle / Kindle Touch Black / Red FFP","5391514465344","Jivo Technology","1184","18.101998793959638",
"JI-1368","JIVO Charger iPhone iPod Black","5391514466013","Jivo Technology","970","10.340400029635418",
"JI-1369","JIVO AC UK Micro USB 500mA Charger","5391514466020","Jivo Technology","582","6.2831998198509211",
"JI-1370","JIVO AC UK Micro USB 1000mA Charger","5391514466037","Jivo Technology","358","7.3079996116161396",
"KESG21","Marware Case Kindle Touch SportGrip Black FFP","602956009757","Marware","0","12.927599884772292",
"KESG22","Marware Case Kindle Touch SportGrip White FFP","602956009764","Marware","100","12.927599884772292",
"KESG24","Marware Case Kindle Touch SportGrip Pink FFP","602956009771","Marware","50","12.927599884772292",
"KGAT1I","Marware Case Kindle Kindle Touch Atlas Beige","602956009467","Marware","184","15.514798938822764",
"KGAT21","Marware Case Kindle Kindle Touch Atlas Black FFP","602956009450","Marware","0","15.514798938822764",
"KGAT24","Marware Case Kindle Kindle Touch Atlas Pink FFP","602956009481","Marware","222","15.514798938822764",
"KGAT2H","Marware Case Kindle KindleTouch Atlas Charcoal FFP","602956009504","Marware","170","15.514798938822764",
"KGAT2I","Marware Case Kindle Kindle Touch Atlas Beige FFP","602956009467","Marware","121","15.514798938822764",
"KGEF11","Marware Case Kindle Kindle Touch EcoFlip Black","602956009856","Marware","81","15.514798938822764",
"KGEF16","Marware Case Kindle Kindle Touch EcoFlip Brown","602956009863","Marware","30","15.514798938822764",
"KGEF21","Marware Case Kindle Kindle Touch EcoFlip Black FFP","602956009856","Marware","24","15.514798938822764",
"KGEF26","Marware Case Kindle Kindle Touch EcoFlip Brown FFP","602956009863","Marware","64","15.514798938822764",
"KGEV21","Marware Case Kindle Kindle Touch EcoVue Black FFP","602956009610","Marware","0","15.514798938822764",
"KGEV24","Marware Case Kindle Kindle Touch EcoVue Pink FFP","602956009634","Marware","5","15.514798938822764",
"KGEV26","Marware Case Kindle KindleTouch EcoVue Brown FFP","602956009627","Marware","172","15.514798938822764",
"KGJU1A","Marware Case Kindle KindleTouch Jurni Black / Blue","602956009368","Marware","19","15.514798938822764",
"LTGMT-005","Lunatik Watchband Nano 6  Camouflage","852352003051","Minimal","122","41.386799092364299",
"MIP-BlackEu","Amethyst Speaker iPhone 4 4S Mobile iPig Black EU","5391514461209","Amethyst","60","51.735598512911793",
"NB440B","New Balance Headphone NB440B Black","47532897128","iHome","43","20.689198649096511",
"NB639B","New Balance Headphone NB639B Black","47532896435","iHome","33","62.084401137804889",
"RA-002-B","SwitchEasy Case iPod iPhone Runaway Black","4897017120229","SwitchEasy","49","6.2075996940374409",
"RA-002-CRR","SwitchEasy Case iPod iPhone Runaway Ruby","4897017120212","SwitchEasy","15","6.2075996940374409",
"RA-002-W","SwitchEasy Case iPod iPhone Runaway White","4897017120199","SwitchEasy","32","6.2075996940374409",
"SW-CANP3-BK","Switcheasy Case iPad 2 3 4 CANVAS Black","4897017127556","SwitchEasy","0","31.037999671816806",
"SW-CANP3-CHA","Switcheasy Case iPad 2 3 4 CANVAS Charcoal","4897017127563","SwitchEasy","18","31.037999671816806",
"SW-CANP3-MG","Switcheasy Case iPad 2 3 4 CANVAS Military Green","4897017127594","SwitchEasy","24","31.037999671816806",
"SW-CANP3-R","Switcheasy Case iPad 2 3 4 CANVAS Red","4897017127587","SwitchEasy","810","31.037999671816806",
"SW-CANV-BK","SwitchEasy Case iPad1 CANVAS Black","4897017124616","SwitchEasy","12","31.037999671816806",
"SW-CANV-BL","SwitchEasy Case iPad1 CANVAS Blue","4897017124623","SwitchEasy","4","31.037999671816806",
"SW-CANV-P","SwitchEasy Case iPad1 CANVAS Pink","4897017124609","SwitchEasy","1","31.037999671816806",
"SW-CAP-REB-W","SwitchEasy Case iPhone3G Capsule Rebel White","4897017120564","SwitchEasy","4","15.514798938822764",
"SW-CARP2-LW","SwitchEasy Case iPad 2 3 4 CARA Lime White","4897017126177","SwitchEasy","7","31.037999671816806",
"SW-CBP3-DGY","Switcheasy Case iPad 2 3 4 CoverBuddy Dark Grey","4897017127884","SwitchEasy","3","15.514798938822764",
"SW-COL4-BBL","SwitchEasy Case iPhone 4S Colors Pastel Baby Blue","4897017124760","SwitchEasy","4","9.3071996453285237",
"SW-COL4-BP","SwitchEasy Case iPhone 4S Colors Pastel Baby Pink","4897017124777","SwitchEasy","30","9.3071996453285237",
"SW-COL4-O","SwitchEasy Case iPhone 4 4S Colors Saffron","4897017124289","SwitchEasy","0","9.3071996453285237",
"SW-COLG2-LC","Colors Lilac Soft silicon case with award winning 'Jelly Bea","4897017126399","SwitchEasy","9","8.9879995591640522",
"SW-COLT-BK","SwitchEasy Case For iPod Touch 4G Colors Stealth","4897017124654","SwitchEasy","26","9.3071996453285237",
"SW-COLT-W","SwitchEasy Case iPod Touch4 Colors Milk","4897017124661","SwitchEasy","0","9.3071996453285237",
"SW-COLT-Y","SwitchEasy Case iPod Touch4 Colors Mican","4897017124685","SwitchEasy","16","9.3071996453285237",
"SW-DUI4-BK","SwitchEasy Case iPhone 4 4S DUO Black","4897017124999","SwitchEasy","18","18.101998793959638",
"SW-DUI4-BR","SwitchEasy Case iPhone 4 4S DUO Brown","4897017125026","SwitchEasy","66","18.101998793959638",
"SW-ECL4S-BK","SwitchEasy Case iPhone4 4S Eclipse Black","4897017126832","SwitchEasy","9","12.927599884772292",
"SW-GLI4-BL","SwitchEasy Case iPhone 4 4S Glitz Blue","4897017124838","SwitchEasy","7","18.101998793959638",
"SW-GLI4-CR","SwitchEasy Case iPhone 4 4S Glitz Crystal","4897017125224","SwitchEasy","24","18.101998793959638",
"SW-GLI4-GN","SwitchEasy Case iPhone 4 4S Glitz Green","4897017124852","SwitchEasy","23","18.101998793959638",
"SW-MEL4S-BK","SwitchEasy Case iPhone 4 4S Melt Sesame","4897017126757","SwitchEasy","33","20.689198649096511",
"SW-MEL4S-P","SwitchEasy Case iPhone 4 4S Melt Berry","4897017126795","SwitchEasy","24","20.689198649096511",
"SW-MEL4S-W","SwitchEasy Case iPhone 4 4S Melt Vanilla","4897017126764","SwitchEasy","0","20.689198649096511",
"SW-MEL4S-Y","SwitchEasy Case iPhone 4 4S Melt Caramel","4897017126771","SwitchEasy","1","20.689198649096511",
"SW-NUT4-P","SwitchEasy Case For iPod Touch 4G NUDE Fuchsia","4897017125064","SwitchEasy","8","12.927599884772292",
"SW-NUT4-R","SwitchEasy Case For iPod Touch 4G NUDE Red","4897017125057","SwitchEasy","119","12.927599884772292",
"SW-NUT4-W","SwitchEasy Case For iPod Touch 4G NUDE White","4897017125040","SwitchEasy","102","12.927599884772292",
"SW-ODI4-BL","SwitchEasy Case iPhone 4 4S Odyssey Blue","4897017125187","SwitchEasy","6","18.101998793959638",
"SW-ODI4-R","SwitchEasy Case iPhone 4 4S Odyssey Red","4897017125170","SwitchEasy","7","18.101998793959638",
"SW-ODI4-RW","SwitchEasy Case iPhone 4 4S Odyssey Red/White","4897017125163","SwitchEasy","8","18.101998793959638",
"SW-ODI4-T","SwitchEasy Case iPhone 4 4S Odyssey Tan","4897017125217","SwitchEasy","46","18.101998793959638",
"SW-ODI4-W","SwitchEasy Case iPhone 4 4S Odyssey White","4897017124883","SwitchEasy","7","18.101998793959638",
"SW-PUR4-AAR","SwitchEasy Screen iPhone 4 4S Pure Anti-Reflect +","4897017124197","SwitchEasy","38","11.894399500465397",
"SW-PUR4-P","SwitchEasy Screen Protector iPhone 4S Pure Protect","4897017124043","SwitchEasy","140","8.2740000621080299",
"SW-PUR4-PP","SwitchEasy Screen iPhone 4 4S Pure Protect +","4897017124173","SwitchEasy","53","11.894399500465397",
"SW-PUR4-R","SwitchEasy Screen Protector iPhone 4S Pure Reflect","4897017124050","SwitchEasy","9","8.2740000621080299",
"SW-PUR4-RR","SwitchEasy Screen iPhone 4 4S Pure Reflect +","4897017124180","SwitchEasy","25","11.894399500465397",
"SW-PURP2-AR","SwitchEasy Screen iPad 2 3 4 Pure Anti-Reflect","4897017125392","SwitchEasy","103","10.340400029635418",
"SW-PURP2-P","SwitchEasy Screen iPad 2 3 4 Pure Protect","4897017125378","SwitchEasy","8","9.3071996453285237",
"SW-PURP2-R","SwitchEasy Screen iPad 2 3 4 Pure Reflect","4897017125385","SwitchEasy","99","12.927599884772292",
"SW-PUT4-AR","SwitchEasy Case iPod Touch4 Pure Anti-Reflect","4897017124814","SwitchEasy","16","8.2740000621080299",
"SW-PUT4-R","SwitchEasy Case iPod Touch4 Pure Reflect","4897017124821","SwitchEasy","21","8.2740000621080299",
"SW-REB4-BL","SwitchEasy Case iPhone 4 4S Capsule Rebel Blue","4897017124937","SwitchEasy","32","18.101998793959638",
"SW-REB4-R","SwitchEasy Case iPhone 4 4S Capsule Rebel Red","4897017124555","SwitchEasy","11","18.101998793959638",
"SW-REB4-W","SwitchEasy Case iPhone 4 4S Capsule Rebel White","4897017124548","SwitchEasy","86","18.101998793959638",
"SW-REB4-Y","SwitchEasy Case iPhone 4 4S Capsule Rebel Yellow","4897017124951","SwitchEasy","22","18.101998793959638",
"SW-REI4-GN","SwitchEasy Case iPhone 4 4S","4897017124500","SwitchEasy","24","18.101998793959638",
"SW-RET4-R","SwitchEasy Case Touch 4G Capsule Rebel Red","4897017124920","SwitchEasy","16","18.101998793959638",
"SW-RET4-W","SwitchEasy Case Touch 4G Capsule Rebel White","4897017122834","SwitchEasy","6","18.101998793959638",
"SW-SKPROE-CR","SwitchEasy Keyboard Cover SafeKeys Crystal","4897017125880","SwitchEasy","2","15.514798938822764",
"SW-THNP2-BK","Switcheasy Case iPad 2 3 4 Thins Black","4897017126108","SwitchEasy","15","25.863599961543059",
"SW-THNP2-PU","Switcheasy Case iPad 2 3 4 Thins Viola","4897017126115","SwitchEasy","19","25.863599961543059",
"SW-TKN6-BK","SwitchEasy Case iPod Nano6 Ticker Black","4897017125118","SwitchEasy","14","15.514798938822764",
"SW-TKN6-BL","SwitchEasy Case iPod Nano6 Ticker Blue","4897017125149","SwitchEasy","8","15.514798938822764",
"SW-TKN6-O","SwitchEasy Case iPod Nano6 Ticker Orange","4897017125132","SwitchEasy","18","15.514798938822764",
"SW-TKN6-T","SwitchEasy Case iPod Nano6 Ticker Aubergine","4897017125101","SwitchEasy","17","15.514798938822764",
"SW-TM4-L","SwitchEasy Case iPhone 4 4S Trim Lime","4897017124333","SwitchEasy","5","12.927599884772292",
"SW-TM4-P","SwitchEasy Case iPhone 4 4S Trim Pink","4897017124364","SwitchEasy","10","12.927599884772292",
"SW-TM4-R","SwitchEasy Case iPhone 4 4S Trim Red","4897017124319","SwitchEasy","33","12.927599884772292",
"SW-TRIP-BL","SwitchEasy Case iPad 2 3 4 TRIG Blue","4897017123886","SwitchEasy","5","25.863599961543059",
"SW-TRIP-MU","SwitchEasy Case iPad 2 3 4 TRIG Mustard","4897017123893","SwitchEasy","4","25.863599961543059",
"SW-VUL4-UB","SwitchEasy Case iPhone 4 4S Vulcan Black","4897017124463","SwitchEasy","65","12.927599884772292",
"SW-VUL4-UC","SwitchEasy Case iPhone 4 4S Vulcan White","4897017124470","SwitchEasy","8","12.927599884772292",
"SW-VULP-UC","SwitchEasy Case iPad1 Vulcan UltraClear","4897017123930","SwitchEasy","1","18.101998793959638",
"TR1-BK","Trax Custom Fit Sport Headphones Black","689076071017","H2O","16","20.689198649096511",
"TR1-GN","Trax Custom Fit Sport Headphones Green","689076071116","H2O","6","20.689198649096511",
"TTBLU-008","Lunatik Watchband Nano 6G TikTok Cyan","852352003082","Minimal","288","20.689198649096511",
"TTMAG-007","Lunatik Watchband Nano 6G TikTok Magenta","852352003075","Minimal","288","20.689198649096511",
"TTYEL-009","Lunatik Watchband Nano 6G TikTok Yellow","852352003099","Minimal","164","20.689198649096511",
"KESG28","Marware Case Kindle Touch SportGrip Gray FFP","602956009795","Marware","10","12.927599884772292",
"BT-900-00019-03","Beats Headphone iPhone Tour Black","848447000869","Beats by Dre","819","93.130799399447369",
"LLBLK-017","Lunatik Watchband Nano 6 Chicago Leather Black","852352003310","Minimal","343","72.433200558352382",
"PMFS128BLOR","Puma Case iPad 3 4 El Rey Portfolio Black / Red","886510021267","Puma","100","20.689198649096511",
"SW-PUR5-P","SwitchEasy Protector iPhone5Pure UltraClear","4897017130266","SwitchEasy","79","7.7531993734121443",
"SW-EXEP3-O","Switcheasy Case iPad 2 3 4 Exec Orange","4897017128102","SwitchEasy","36","36.212399382090553",
"SW-EXEP3-P","Switcheasy Case iPad 2 3 4 Exec Pink","4897017128096","SwitchEasy","36","36.212399382090553",
"IP-1403","PDP Case iPhone4 Disney Tinkerbell Pink","0708056514037","PDP","171","12.927599884772292",
"PMAD2001BLWH","Puma Sleeve Laptop Formstripe 11 Black / White","886510035301","Puma","4","20.689198649096511",
"C0070-AC","Uncommon Case iPhone 5 Capsule Festival","846899012959","Uncommon","16","20.689198649096511",
"SW-TM4-W","SwitchEasy Case iPhone 4 4S Trim Arctic","4897017124302","SwitchEasy","24","12.927599884772292",
"SW-REB4-PU","SwitchEasy Case iPhone 4 4S Capsule Rebel Purple","4897017124968","SwitchEasy","10","18.101998793959638",
"KGAT14","Marware Case Kindle Kindle Touch Atlas Pink","602956009481","Marware","512","15.514798938822764",
"PMAP1012GRY","Puma Sleeve Laptop Heritage 15 Grey","886510007780","Puma","26","20.689198649096511",
"SW-EXEP3-BK","Switcheasy Case iPad 2 3 4 Exec Black","4897017128089","SwitchEasy","22","36.212399382090553",
"SW-EXEP3-BL","Switcheasy Case iPad 2 3 4 Exec Blue","4897017128119","SwitchEasy","34","36.212399382090553",
"ID91","iHome Speaker iPad 3 iPhone 4S iD91 Black / Silver","47532897272","iHome","210","72.433200558352382",
"SW-REB4-GN","SwitchEasy Case iPhone 4 4S Capsule Rebel Green","4897017124944","SwitchEasy","14","18.101998793959638",
"1014922","Klipsch Headphone Image S4i Rugged Orange / Black","743878024661","Klipsch","589","51.735598512911793",
"C0070-AB","Uncommon Case iPhone  5 Capsule Bloom Multi","846899012942","Uncommon","17","20.689198649096511",
"JI-1431","JIVO Headphones ONE DIRECTION SnapCaps White","5391514466648","Jivo Technology","7268","18.101998793959638",
"JI-1430","JIVO Headphones ONE DIRECTION SnapCaps Black","5391514466631","Jivo Technology","5208","18.101998793959638",
"SW-COL5-MT","SwitchEasy Case iPhone5 Colors Mint","4897017129284","SwitchEasy","41","11.894399500465397",
"PMAD2002NVY","Puma Sleeve Laptop Formstripe 13 Navy","886510035424","Puma","73","20.689198649096511",
"PMAD2002RED","Puma Sleeve Laptop Formstripe 13 Red","886510035448","Puma","874","20.689198649096511",
"602956010258","Marware Case iPad 3 C.E.O. Hybrid Red","602956010258","Marware","567","25.863599961543059",
"PMAD6000-BLK","Puma Headphone iPhone El Diego In Ear + Mic Black","886510009838","Puma","1052","31.037999671816806",
"PMAD6000-CYAN","Puma Headphone iPhone El Diego In Ear + Mic Cyan","886510010377","Puma","340","31.037999671816806",
"PMAD6000-OLV","Puma Headphone iPhone El Diego In Ear + Mic Olive","886510009876","Puma","521","31.037999671816806",
"PMAD6000-ORG","Puma Headphone iPhone El Diego In Ear + Mic Orange","886510023056","Puma","225","31.037999671816806",
"PMAD6000-PNK","Puma Headphone iPhone El Diego In Ear + Mic Pink","886510009913","Puma","623","31.037999671816806",
"PMAD6000-RED","Puma Headphone iPhone El Diego In Ear + Mic Red","886510009845","Puma","405","31.037999671816806",
"PMAD6000-WHT","Puma Headphone iPhone El Diego In Ear + Mic White","886510009883","Puma","380","31.037999671816806",
"PMAD6007-BLK","Puma Headphone Pro Performance Sport Bud + Mic Blk","886510010322","Puma","1298","41.386799092364299",
"PMAD6007-JAM","Puma Headphone Pro Perform Sport Bud + Mic Jamaica","886510023957","Puma","330","41.386799092364299",
"PMAD6007-ORG","Puma Headphone Pro Perform Sport Bud + Mic Orange","886510010278","Puma","117","41.386799092364299",
"PMAD6007-PNK","Puma Headphone Pro Performance Sport Bud Mic Pink","886510010285","Puma","732","41.386799092364299",
"PMAD6007-RED","Puma Headphone Pro Performance Sport Bud + Mic Red","886510010292","Puma","1066","41.386799092364299",
"PMAD6007-WHT","Puma Headphone Pro Performance Sport Bud Mic White","886510010339","Puma","258","41.386799092364299",
"JI-1260","JIVO Sleeve Suit 13 Black","5391514463999","Jivo Technology","337","10.340400029635418",
"LLBRW-018","Lunatik Watchband Nano 6 Chicago Leather Brown","852352003327","Minimal","316","72.433200558352382",
"SW-NUI5-P","SwitchEasy Case iPhone5 NUDE Fuchsia","4897017128959","SwitchEasy","10","11.894399500465397",
"SW-PELP3-R","Switcheasy Case iPad 2 3 4 Pelle Red","4897017128225","SwitchEasy","37","36.212399382090553",
"PMAD2002BKRE","Puma Sleeve Laptop Formstripe 13 Black / Red","886510035370","Puma","86","20.689198649096511",
"SW-NUI5-BBL","SwitchEasy Case iPhone5 NUDE Baby Blue","4897017129000","SwitchEasy","91","11.894399500465397",
"SW-COL5-W","SwitchEasy Case iPhone5 Colors Milk","4897017129178","SwitchEasy","27","11.894399500465397",
"JK-BLUE-BOX","JLab Headphones JBuddies Blue","812887012591","JLab","5","12.927599884772292",
"726685","iWires Cable Cat 5e to Cat 5e network cable","5026272668507","Techlink","40","8.7947999497175147",
"726692","iWires Cable Cat 5e to Cat 5e Crossover Cable","5026272669207","Techlink","40","6.2075996940374409",
"PPYEL-028","Lunatik Polymer Touch Pen Yellow","852352003280","Minimal","171","10.340400029635418",
"PPWHT-024","Lunatik Polymer Touch Pen White","852352003242","Minimal","363","10.340400029635418",
"PPMAG-027","Lunatik Polymer Touch Pen Magenta","852352003273","Minimal","218","10.340400029635418",
"PPCYN-026","Lunatik Polymer Touch Pen Cyan","852352003266","Minimal","265","10.340400029635418",
"PPBLK-025","Lunatik Polymer Touch Pen Black","852352003259","Minimal","290","10.340400029635418",
"JI-1445","Jivo Case iPhone 5 Flip-Case Tan","5391514466808","Jivo Technology","1391","15.514798938822764",
"PMAD7071BRN","Puma Case iPad 3 4 El Rey Portfolio Brown","886510036162","Puma","615","20.689198649096511",
"1014830","Klipsch Headphone Image One II Black / Silver","743878024463","Klipsch","2369","77.607597064280526",
"1014834","Klipsch Headphone Image One II Bluetooth Blk Silvr","743878024470","Klipsch","1750","129.3516005757092",
"PMAD2061BRN","Puma Case iPad El Rey Brown","886510036278","Puma","223","15.514798938822764",
"TT5H-001","Lunatik Case iPhone 5 TAKTIK Black / Blk / Red","852352003549","Minimal","109","64.671596186423358",
"SW-COL5-PU","SwitchEasy Case iPhone5 Colors Viola","4897017129215","SwitchEasy","6","11.894399500465397",
"1014816","Klipsch Image S4A Black / Chrome V2","743878024647","Klipsch","1815","51.735598512911793",
"PMAD7070RED","Puma Case iPad 3 4 Formstripe Portfolio Red","886510036247","Puma","61","20.689198649096511",
"1015140","Klipsch Headphone Image S4 II White / Chrome","743878024937","Klipsch","824","41.386799092364299",
"1015145","Klipsch Headphone Image S4i II White / Chrome","743878024944","Klipsch","1350","51.735598512911793",
"GUM-STYLUS-SLV","Gumdrop Stylus Silver","815741011709","Gum-Drop","105","15.514798938822764",
"SW-PELP3-BL","Switcheasy Case iPad 2 3 4 Pelle Blue","4897017128218","SwitchEasy","36","36.212399382090553",
"INT4-BK-X","X-1 Case Shuffle 4 Interval Black","689076072113","H2O","0","51.735598512911793",
"SW-NUI5-W","SwitchEasy Case iPhone5 NUDE White","4897017128935","SwitchEasy","490","12.927599884772292",
"SW-CANP3-BR","Switcheasy Case iPad 2 3 4 CANVAS Brown","4897017127570","SwitchEasy","86","31.037999671816806",
"SW-NUI5-PU","SwitchEasy Case iPhone5 NUDE Purple","4897017128973","SwitchEasy","30","11.894399500465397",
"BT-900-00062-03","Beats Headphone iPhone iPod Solo HD Green","848447001491","Beats by Dre","76","113.82839183185115",
"SW-DAHI5-MT","SwitchEasy Case iPhone5 Dahlia Sparkling Mint","4897017130693","SwitchEasy","0","15.514798938822764",
"KGAT11","Marware Case Kindle Kindle Touch Atlas Black","602956009450","Marware","340","15.514798938822764",
"KGEF24","Marware Case Kindle Kindle Touch EcoFlip Pink FFP","602956009870","Marware","0","15.514798938822764",
"KGEV11","Marware Case Kindle Kindle Touch EcoVue Black","602956009610","Marware","558","15.514798938822764",
"KGEV14","Marware Case Kindle Kindle Touch EcoVue Pink","602956009634","Marware","68","15.514798938822764",
"JI-1305","JIVO Case Kindle / Kindle Touch Black / Purple","5391514464491","Jivo Technology","696","18.101998793959638",
"JI-1301","JIVO Case Kindle / Kindle Touch Black / Red","5391514464453","Jivo Technology","1955","18.101998793959638",
"SW-TRIP-BK","SwitchEasy Case iPad 2 3 4 TRIG Black","4897017123862","SwitchEasy","9","25.863599961543059",
"PMSLV-020","Lunatik Alloy Touch Pen Silver","852352003204","Minimal","201","20.689198649096511",
"PMAD7003BLK","Puma Case iPhone 4 4s Engineer Black","886510035899","Puma","788","18.101998793959638",
"SW-PELP3-P","Switcheasy Case iPad 2 3 4Pelle Pink","4897017128249","SwitchEasy","35","36.212399382090553",
"SW-NUI5-UC","SwitchEasy Case iPhone5 NUDE UltraClear","4897017128928","SwitchEasy","100","12.927599884772292",
"1014811","Klipsch Headphone Image S4 II Black / Chrome","743878024623","Klipsch","2815","41.386799092364299",
"1014813","Klipsch Headphone Image S4i II Black / Chrome","743878024630","Klipsch","1708","51.735598512911793",
"1014826","Klipsch Headphone Image X7i Black Ceramic","743878024487","Klipsch","1536","103.47959881999486",
"PMAD3031BLK","Puma Headphone Social + Mic Black","886510022462","Puma","119","20.689198649096511",
"SW-PELP3-BK","Switcheasy Case iPad 2 3 4 Pelle Black","4897017128201","SwitchEasy","37","36.212399382090553",
"SW-LAN5-W","SwitchEasy Case iPhone5 Lanyard Cream White","4897017129048","SwitchEasy","12","15.514798938822764",
"SW-NUI5-R","SwitchEasy Case iPhone5 NUDE Red","4897017128942","SwitchEasy","1","12.927599884772292",
"PMAD3034WHT","Puma Headphone Roadies + Mic White","886510022646","Puma","15","18.101998793959638",
"SW-BLO4S-MT","SwitchEasy Case iPhone 4S Avant-garde Blossom Mint","4897017127648","SwitchEasy","7","20.689198649096511",
"SW-PELP3-GN","Switcheasy Case iPad 2 3 4 Pelle Green","4897017128232","SwitchEasy","37","36.212399382090553",
"JI-1434","JIVO Headphones ONE DIRECTION Jellies Black","5391514466679","Jivo Technology","1975","10.340400029635418",
"SW-MEL4S-CM","SwitchEasy Case iPhone 4 4S Melt Choco-Mint","4897017128133","SwitchEasy","6","20.689198649096511",
"1014995","Klipsch Headphone Image S4i Rugged Yellow / Black","743878024692","Klipsch","601","51.735598512911793",
"SW-COL4-LC","SwitchEasy Case iPhone 4 4S Colors Pastel Lilac","4897017124784","SwitchEasy","0","9.3071996453285237",
"SW-COL5-Y","SwitchEasy Case iPhone5 Colors Mican","4897017129192","SwitchEasy","131","11.894399500465397",
"JI-1261","JIVO Sleeve Suit 13 Silver","5391514464002","Jivo Technology","492","10.340400029635418",
"JI-1262","JIVO Sleeve Suit 15 Silver","5391514464019","Jivo Technology","385","10.340400029635418",
"1015178","Klipsch Headphone Image X7i White Ceramic","743878025019","Klipsch","926","103.47959881999486",
"1014978","Klipsch Headphone Image S4i Rugged Red / Black","743878024685","Klipsch","567","51.735598512911793",
"CB1-BK-X","X-1 Headphones Flex Black","689076073714","H2O","34","15.514798938822764",
"BT-900-00039-03","Beats Headphone Heartbeats  Black","848447000371","Beats by Dre","215","139.70039358756549",
"SW-TON5-BK","SwitchEasy Case iPhone5 TONES Black","4897017129291","SwitchEasy","197","15.514798938822764",
"SW-DAHI5-Y","SwitchEasy Case iPhone5 Dahlia Sparkiling Yellow","4897017130716","SwitchEasy","0","15.514798938822764",
"BT-900-00054-31","Beats Speaker Bluetooth Pill Red UK Plug","848447002283","Beats by Dre","348","139.70039358756549",
"BOMBORA-PNK-BOX","Jlab Headphones Bombora- Passion Fruit Pink / Gray","812887012737","JLab","10","36.212399382090553",
"BT-900-00005-03","Beats Headphone iPhone iPod Powerbeats Black","848447000470","Beats by Dre","336","77.607597064280526",
"C0020-FT","Uncommon Case iPhone 5 Deflector Forever Birds","846899012379","Uncommon","875","18.101998793959638",
"JI-1268","Jivo Sleeve MacBook 11 Silver","5391514464071","Jivo Technology","469","10.340400029635418",
"SW-NUIP3-UB","Switcheasy Case iPad 2 3 4 NUDE UltraBlack","4897017129079","SwitchEasy","37","18.101998793959638",
"SW-NUIP3-UC","Switcheasy Case iPad 2 3 4 NUDE UltraClear","4897017129086","SwitchEasy","7","18.101998793959638",
"SW-NUIP3-W","Switcheasy Case iPad 2 3 4 NUDE White","4897017129093","SwitchEasy","35","18.101998793959638",
"C0070-AA","Uncommon Case iPhone 5 Deflector Festival","846899012935","Uncommon","11","18.101998793959638",
"IP-1633","PDP Case iPhone 4/4s Marvel Spiderman Emblem","0708056516338","PDP","240","15.514798938822764",
"PD3-Z1-C-B","M-Edge Latitude Case for iPad 2 3 4 Black","813580017456","M-Edge","31","20.689198649096511",
"SW-COL5-BK","SwitchEasy Case iPhone5 Colors Stealth","4897017129161","SwitchEasy","49","11.894399500465397",
